Unique ID; Name; Patronym; Lastname; Sex; Father ID; Mother ID; Spouse ID; Birth; Death; Age; Race; Human%; Orc%
12059;Peter;;Reinhardts;Male;9047;8983;;477;;22;Human;80.96923828125;19.03076171875
12060;Hans;;Olafs;Male;5376;4635;;477;478;1;Human;76.025390625;23.974609375
12061;Hildegard;;Friedrichs;Female;7925;8336;;477;478;1;Human;79.6142578125;20.3857421875
12062;Lisa;;Schreiber;Female;3478;3373;;477;;22;Human;85.7421875;14.2578125
12063;Johann;;Franzs;Male;5634;5682;12444;477;;22;Human;82.91015625;17.08984375
12064;Bärbel;;Friedrichs;Female;8895;8361;12643;477;;22;Human;77.734375;22.265625
12065;Erik;;Eriks;Male;9185;9129;12520;477;;22;Human;77.886962890625;22.113037109375
12066;Günter;;Klein;Male;7405;6904;11109;477;;22;Human;76.98974609375;23.01025390625
12067;Peter;;Hanss;Male;4749;4700;;477;479;2;Human;78.3203125;21.6796875
12068;Nina;;Schwarz;Female;8615;8729;;477;478;1;Human;79.43115234375;20.56884765625
12069;Nina;;Schmied;Female;5300;4802;;477;478;1;Human;79.39453125;20.60546875
12070;Uta;;Lang;Female;7102;7239;11678;477;;22;Human;80.712890625;19.287109375
12071;Hildegard;;Groß;Female;3632;3913;;477;478;1;Human;81.94580078125;18.05419921875
12072;Maximilian;;Uwes;Male;7550;7661;;477;478;1;Human;81.2255859375;18.7744140625
12073;Klaus;;Günters;Male;5172;5129;;477;;22;Human;80.6640625;19.3359375
12074;Hans;;Schwarz;Male;8802;9109;;477;478;1;Human;81.65283203125;18.34716796875
12075;Gra-r-zak-arz;;Heinrichs;Male;5930;6076;;477;478;1;Half-Orc;72.94921875;27.05078125
12076;Erika;;Alberts;Female;8343;8521;;477;478;1;Human;80.3466796875;19.6533203125
12077;Johann;;Schwarz;Male;6053;6871;;477;478;1;Human;85.2294921875;14.7705078125
12078;Maximilian;;Maximilians;Male;4399;4839;12223;477;;22;Human;82.6171875;17.3828125
12079;Uwe;;Karls;Male;5305;5459;;477;478;1;Human;82.12890625;17.87109375
12080;Hans;;Hermanns;Male;8765;9066;;477;480;3;Human;79.62646484375;20.37353515625
12081;Friedrich;;Wilhelms;Male;9111;8941;12164;477;;22;Human;80.780029296875;19.219970703125
12082;Wilhelmina;;Fischer;Female;6046;5729;11490;477;;22;Human;84.11865234375;15.88134765625
12083;Lisa;;Klauss;Female;7103;6200;;477;478;1;Human;79.1748046875;20.8251953125
12084;Ian;;Tischler;Male;7316;7005;12126;477;;22;Human;76.739501953125;23.260498046875
12085;Erik;;Eriks;Male;9239;8654;11408;477;;22;Human;77.593994140625;22.406005859375
12086;Gra-ra-r-arz;;Friedrichs;Male;6687;6982;11452;477;;22;Half-Orc;70.8251953125;29.1748046875
12087;Maximilian;;Maximilians;Male;7372;7167;9991;477;;22;Half-Orc;74.755859375;25.244140625
12088;Hermann;;Johanness;Male;7363;7848;;477;478;1;Human;75.5615234375;24.4384765625
12089;Erika;;Fischer;Female;4569;4724;10907;477;;22;Human;78.6376953125;21.3623046875
12090;Hans;;Franzs;Male;6311;4990;11303;477;;22;Human;81.884765625;18.115234375
12091;Wilhelm;;Bergmann;Male;6365;6839;;477;478;1;Human;77.33154296875;22.66845703125
12092;Berta;;Hermanns;Female;5378;5563;;477;479;2;Human;82.6171875;17.3828125
12093;Svenja;;Meier;Female;5580;5255;;477;;22;Human;78.57666015625;21.42333984375
12094;Maximilian;;Maximilians;Male;5681;5547;11910;477;;22;Human;79.681396484375;20.318603515625
12095;Lena;;Klauss;Female;5162;5056;11320;477;;22;Human;82.275390625;17.724609375
12096;Adam;;Groß;Male;4555;4461;;477;478;1;Human;85.321044921875;14.678955078125
12097;Sonja;;Krause;Female;9466;9289;11833;477;;22;Human;81.73828125;18.26171875
12098;Erik;;Tobiass;Male;9144;8701;;477;479;2;Human;79.01611328125;20.98388671875
12099;Karl;;Hanss;Male;7413;7652;;477;478;1;Human;77.63671875;22.36328125
12100;Berta;;Ians;Female;6082;5640;12450;477;;22;Human;84.619140625;15.380859375
12101;Nina;;Klein;Female;3871;3664;12194;477;;22;Human;77.6123046875;22.3876953125
12102;Stephen;;Schreiber;Male;5327;4485;;477;;22;Human;77.9541015625;22.0458984375
12103;Karl;;Klein;Male;8161;8655;12246;477;;22;Human;79.74853515625;20.25146484375
12104;Lisa;;Peters;Female;5195;4862;;477;;22;Human;83.7890625;16.2109375
12105;Eva;;Reinhardts;Female;6931;7307;;477;478;1;Human;83.4716796875;16.5283203125
12106;Lisa;;Alberts;Female;6966;7024;11257;477;;22;Human;80.23681640625;19.76318359375
12107;Marie;;Johanns;Female;7395;6987;11005;477;;22;Human;85.8642578125;14.1357421875
12108;Klaus;;Schmied;Male;6679;7247;;477;478;1;Human;81.689453125;18.310546875
12109;Alberta;;Bens;Female;6477;5631;;477;;22;Human;78.16162109375;21.83837890625
12110;Uta;;Fels;Female;6473;6325;;477;478;1;Human;77.1728515625;22.8271484375
12111;Peter;;Klein;Male;8816;9240;;477;;22;Human;78.656005859375;21.343994140625
12112;Svenja;;Tobiass;Female;8411;8458;11781;477;;22;Human;80.9173583984375;19.0826416015625
12113;Johannes;;Schulz;Male;6245;5778;12309;477;;22;Human;80.6396484375;19.3603515625
12114;Alberta;;Bens;Female;8744;7827;12348;477;;22;Human;78.41796875;21.58203125
12115;Stephen;;Peters;Male;6585;6345;;477;478;1;Human;82.763671875;17.236328125
12116;Berta;;Hanss;Female;3447;3421;;477;478;1;Human;81.34765625;18.65234375
12117;Johann;;Lang;Male;7377;7361;10635;477;;22;Human;82.6904296875;17.3095703125
12118;Lisa;;Schreiber;Female;3784;3961;;477;;22;Half-Orc;72.4609375;27.5390625
12119;Tobias;;Michaels;Male;7685;7470;;477;478;1;Human;77.227783203125;22.772216796875
12120;Tobias;;Stephens;Male;6582;5341;;477;478;1;Human;80.0048828125;19.9951171875
12121;Tobias;;Bergmann;Male;7791;5242;12167;477;;22;Human;80.09033203125;19.90966796875
12122;Klaus;;Tobiass;Male;7548;7135;12791;477;;22;Human;78.271484375;21.728515625
12123;Marie;;Müller;Female;6125;6133;12291;477;;22;Human;79.18701171875;20.81298828125
12124;Karl;;Rot;Male;8901;8216;;477;478;1;Human;75.68359375;24.31640625
12125;Reinhardt;;Heinrichs;Male;9396;9034;;477;;22;Human;82.086181640625;17.913818359375
12126;Sonja;;Peters;Female;9037;9308;12084;477;;22;Human;81.201171875;18.798828125
12127;Reinhardt;;Rot;Male;4491;4333;12318;477;;22;Human;86.767578125;13.232421875
12128;Erik;;Schröder;Male;9238;7780;;477;;22;Human;78.1097412109375;21.8902587890625
12129;Erika;;Fels;Female;7357;7335;;477;478;1;Human;85.3759765625;14.6240234375
12130;Olga;;Adams;Female;8295;9132;;477;480;3;Human;79.8583984375;20.1416015625
12131;Johannes;;Bens;Male;8441;8479;;478;480;2;Human;81.4453125;18.5546875
12132;Maximilian;;Schreiber;Male;6330;6744;;478;480;2;Human;78.77197265625;21.22802734375
12133;Svenja;;Johanness;Female;7232;7038;;478;;21;Human;79.986572265625;20.013427734375
12134;Uta;;Müller;Female;8882;9141;12735;478;;21;Human;80.810546875;19.189453125
12135;Hildegard;;Schmied;Female;4275;4062;;478;479;1;Human;82.958984375;17.041015625
12136;Michaela;;Olafs;Female;4896;4065;;478;;21;Human;83.154296875;16.845703125
12137;Bärbel;;Schreiber;Female;7503;7750;12778;478;;21;Human;80.908203125;19.091796875
12138;Laura;;Olafs;Female;6073;6105;12737;478;;21;Human;77.9541015625;22.0458984375
12139;Uwe;;Fischer;Male;8976;9139;11739;478;;21;Human;84.619140625;15.380859375
12140;Erik;;Schulz;Male;5863;5465;;478;;21;Human;82.568359375;17.431640625
12141;Olaf;;Müller;Male;7863;7825;;478;;21;Human;76.318359375;23.681640625
12142;Klaus;;Krause;Male;7761;6971;;478;;21;Human;75.40283203125;24.59716796875
12143;Wilhelmina;;Müller;Female;5209;5082;;478;479;1;Human;80.43212890625;19.56787109375
12144;Lisa;;Schröder;Female;8947;8952;11814;478;;21;Human;79.644775390625;20.355224609375
12145;Svenja;;Hanss;Female;6358;6304;;478;479;1;Human;81.4453125;18.5546875
12146;Hermann;;Meier;Male;4865;5026;;478;;21;Human;78.521728515625;21.478271484375
12147;Karl;;Groß;Male;3971;4160;;478;479;1;Human;84.423828125;15.576171875
12148;Albert;;Alberts;Male;4259;4143;12452;478;;21;Human;82.6171875;17.3828125
12149;Ben;;Bergmann;Male;8380;8473;11621;478;;21;Human;83.3740234375;16.6259765625
12150;Reinhardt;;Schulz;Male;8087;8075;11963;478;;21;Human;81.2255859375;18.7744140625
12151;Hildegard;;Tobiass;Female;7047;6905;;478;479;1;Human;81.005859375;18.994140625
12152;Erik;;Meier;Male;6208;6760;12047;478;;21;Human;79.1015625;20.8984375
12153;Stephen;;Schwarz;Male;6312;6289;;478;;21;Human;76.79443359375;23.20556640625
12154;Klaus;;Karls;Male;5630;5728;11224;478;;21;Human;85.9130859375;14.0869140625
12155;Sonja;;Fischer;Female;7159;7073;;478;;21;Human;79.8828125;20.1171875
12156;Johannes;;Reinhardts;Male;8230;7887;;478;;21;Human;79.16259765625;20.83740234375
12157;Michaela;;Friedrichs;Female;9253;8113;11397;478;;21;Human;79.9560546875;20.0439453125
12158;Nina;;Peters;Female;6944;6631;;478;480;2;Human;81.21337890625;18.78662109375
12159;Uta;;Groß;Female;5941;6080;11461;478;;21;Human;78.3447265625;21.6552734375
12160;Alberta;;Klauss;Female;4709;4277;12431;478;;21;Human;83.251953125;16.748046875
12161;Wilhelmina;;Tischler;Female;6478;6056;;478;480;2;Human;80.4443359375;19.5556640625
12162;Berta;;Hanss;Female;8656;8728;;478;479;1;Human;79.449462890625;20.550537109375
12163;Karl;;Tischler;Male;5480;5528;;478;482;4;Human;86.23046875;13.76953125
12164;Lisa;;Fels;Female;6576;6538;12081;478;;21;Human;76.8798828125;23.1201171875
12165;Maximilian;;Fels;Male;7808;7906;;478;;21;Human;80.38330078125;19.61669921875
12166;Adam;;Gra-ra-za-kros;Male;9036;8634;;478;;21;Human;79.47998046875;20.52001953125
12167;Olga;;Hanss;Female;9275;9136;12121;478;;21;Human;81.55517578125;18.44482421875
12168;Franz;;Krause;Male;4998;4985;12353;478;;21;Human;84.765625;15.234375
12169;Tobias;;Schulz;Male;9337;8114;11584;478;;21;Half-Orc;73.92578125;26.07421875
12170;Berta;;Bens;Female;7844;8178;;478;479;1;Human;80.8349609375;19.1650390625
12171;Nina;;Günters;Female;8294;8378;11686;478;;21;Human;77.64892578125;22.35107421875
12172;Günter;;Günters;Male;8412;8501;;478;;21;Human;80.7373046875;19.2626953125
12173;Eva;;Johanns;Female;6823;7249;11788;478;;21;Human;83.648681640625;16.351318359375
12174;Gra-r-gy-kr;;Schmied;Male;2659;3413;10416;478;;21;Half-Orc;73.4375;26.5625
12175;Ben;;Klauss;Male;3922;4032;12283;478;;21;Human;85.4248046875;14.5751953125
12176;Olga;;Krause;Female;3955;3759;;478;479;1;Human;75.341796875;24.658203125
12177;Johannes;;Lang;Male;7502;7036;;478;;21;Human;82.8125;17.1875
12178;Erika;;Adams;Female;6160;5986;;478;479;1;Human;78.857421875;21.142578125
12179;Karl;;Franzs;Male;4447;4460;;478;479;1;Half-Orc;71.484375;28.515625
12180;Hermann;;Eriks;Male;7526;7428;;478;479;1;Human;82.6416015625;17.3583984375
12181;Johanna;;Müller;Female;6348;6558;;478;481;3;Human;82.43408203125;17.56591796875
12182;Nina;;Bens;Female;4075;4288;11062;478;;21;Human;80.859375;19.140625
12183;Nina;;Johanns;Female;6951;6401;;478;479;1;Human;82.8125;17.1875
12184;Va-ra-pe-ze;;Gra-ar-ra-zas;Female;7291;7206;;478;;21;Half-Orc;74.853515625;25.146484375
12185;Johann;;Olafs;Male;6298;5997;12430;478;;21;Human;80.126953125;19.873046875
12186;Gra-go-fry-zag;;Klein;Male;4840;4820;;478;480;2;Half-Orc;72.802734375;27.197265625
12187;Stephen;;Wilhelms;Male;4446;4487;12770;478;;21;Human;77.9541015625;22.0458984375
12188;Gra-fr-pa-ze;;Gra-urk-zey-zags;Male;4532;4617;12216;478;;21;Half-Orc;73.25439453125;26.74560546875
12189;Bärbel;;Hanss;Female;6747;6875;11462;478;;21;Human;80.4931640625;19.5068359375
12190;Alberta;;Groß;Female;8845;8618;11531;478;;21;Human;77.435302734375;22.564697265625
12191;Franz;;Franzs;Male;8555;7497;;478;;21;Human;79.39453125;20.60546875
12192;Berta;;Bergmann;Female;4195;3844;;478;479;1;Human;85.90087890625;14.09912109375
12193;Johanna;;Meier;Female;4467;4590;11721;478;;21;Human;84.814453125;15.185546875
12194;Heinrich;;Gra-ze-gy-zas;Male;5377;5231;12101;478;;21;Human;76.66015625;23.33984375
12195;Alberta;;Lang;Female;5669;5112;;478;;21;Human;75.244140625;24.755859375
12196;Johann;;Meier;Male;5574;4997;;478;481;3;Human;81.0302734375;18.9697265625
12197;Eva;;Johanns;Female;8225;7974;;478;479;1;Human;84.326171875;15.673828125
12198;Uta;;Schmied;Female;8163;6414;;478;;21;Human;79.058837890625;20.941162109375
12199;Michaela;;Groß;Female;7277;7476;;478;;21;Human;78.7841796875;21.2158203125
12200;Maximilian;;Krause;Male;8798;8167;;478;479;1;Human;81.4208984375;18.5791015625
12201;Ben;;Rot;Male;4152;4390;;478;;21;Human;80.95703125;19.04296875
12202;Bärbel;;Bergmann;Female;4633;4969;11084;478;;21;Human;76.66015625;23.33984375
12203;Stephen;;Groß;Male;8989;9248;;478;479;1;Human;82.6171875;17.3828125
12204;Alberta;;Bens;Female;5585;5985;;478;479;1;Human;82.8857421875;17.1142578125
12205;Alberta;;Peters;Female;7292;7164;;478;479;1;Human;86.8408203125;13.1591796875
12206;Wilhelm;;Reinhardts;Male;3973;4236;;478;;21;Human;79.58984375;20.41015625
12207;Hildegard;;Rot;Female;7327;6669;12288;478;;21;Human;76.4892578125;23.5107421875
12208;Adam;;Tischler;Male;9553;9186;;478;;21;Human;82.94677734375;17.05322265625
12209;Heinrich;;Gra-fry-zak-arzs;Male;6856;6620;;478;479;1;Human;80.224609375;19.775390625
12210;Eva;;Rot;Female;5739;5931;9514;478;;21;Human;82.470703125;17.529296875
12211;Friedrich;;Lang;Male;7766;8109;;478;482;4;Human;80.4443359375;19.5556640625
12212;Bärbel;;Müller;Female;8621;8911;;478;479;1;Human;82.525634765625;17.474365234375
12213;Olga;;Groß;Female;6049;5790;10550;478;;21;Human;75.2685546875;24.7314453125
12214;Uta;;Bergmann;Female;6862;6424;;478;479;1;Human;82.0068359375;17.9931640625
12215;Berta;;Gra-ga-ze-pas;Female;8924;9295;;478;;21;Human;78.61328125;21.38671875
12216;Berta;;Schwarz;Female;5131;5018;12188;478;;21;Human;76.07421875;23.92578125
12217;Tobias;;Reinhardts;Male;9583;9385;;478;479;1;Human;81.8634033203125;18.1365966796875
12218;Karl;;Tischler;Male;7544;7885;;478;480;2;Human;80.7861328125;19.2138671875
12219;Svenja;;Schreiber;Female;5588;5457;10778;478;;21;Human;78.22265625;21.77734375
12220;Johann;;Kunst;Male;9074;9357;11689;478;;21;Human;83.0322265625;16.9677734375
12221;Michaela;;Adams;Female;3618;3796;;478;;21;Human;79.443359375;20.556640625
12222;Reinhardt;;Schwarz;Male;7209;7116;;478;479;1;Human;78.228759765625;21.771240234375
12223;Michaela;;Schütze;Female;5186;5227;12078;478;;21;Human;80.419921875;19.580078125
12224;Alberta;;Schulz;Female;9084;8461;;478;481;3;Human;77.5360107421875;22.4639892578125
12225;Lisa;;Bergmann;Female;8450;7967;;478;481;3;Human;76.9622802734375;23.0377197265625
12226;Klaus;;Schreiber;Male;6038;5423;;478;480;2;Human;78.3447265625;21.6552734375
12227;Alberta;;Ians;Female;4431;4559;;478;479;1;Human;84.130859375;15.869140625
12228;Lena;;Michaels;Female;5490;4928;12294;478;;21;Human;79.229736328125;20.770263671875
12229;Günter;;Franzs;Male;6799;7027;;478;;21;Half-Orc;73.9990234375;26.0009765625
12230;Laura;;Fischer;Female;7362;7551;;478;479;1;Human;80.2734375;19.7265625
12231;Olga;;Fels;Female;9268;9160;11982;478;;21;Human;79.443359375;20.556640625
12232;Peter;;Schreiber;Male;9052;8364;;478;479;1;Human;81.396484375;18.603515625
12233;Uwe;;Uwes;Male;6632;6563;;478;;21;Human;82.958984375;17.041015625
12234;Michaela;;Fels;Female;4804;4418;;478;480;2;Human;83.056640625;16.943359375
12235;Reinhardt;;Schreiber;Male;4481;4372;;478;479;1;Human;78.1005859375;21.8994140625
12236;Lena;;Hermanns;Female;7220;8531;;478;479;1;Human;79.119873046875;20.880126953125
12237;Erik;;Tischler;Male;6317;5449;12055;478;;21;Human;82.763671875;17.236328125
12238;Günter;;Eriks;Male;6578;7061;;478;479;1;Human;84.55810546875;15.44189453125
12239;Sonja;;Michaels;Female;7746;7091;;478;481;3;Human;78.9306640625;21.0693359375
12240;Sonja;;Wilhelms;Female;7666;6891;11526;478;;21;Human;76.8310546875;23.1689453125
12241;Adam;;Adams;Male;4034;4058;12392;478;;21;Human;84.228515625;15.771484375
12242;Stephen;;Klein;Male;6804;6429;;478;482;4;Human;81.18896484375;18.81103515625
12243;Eva;;Groß;Female;5035;5331;;478;479;1;Human;81.689453125;18.310546875
12244;Hans;;Kunst;Male;9089;8996;12410;478;;21;Human;80.126953125;19.873046875
12245;Klaus;;Günters;Male;6964;6586;;478;481;3;Human;84.5458984375;15.4541015625
12246;Frieda;;Wilhelms;Female;6314;5572;12103;478;;21;Human;78.3203125;21.6796875
12247;Karl;;Bens;Male;7373;6860;12695;478;;21;Human;77.83203125;22.16796875
12248;Michaela;;Johanns;Female;5099;4737;11760;478;;21;Human;79.541015625;20.458984375
12249;Reinhardt;;Lang;Male;5752;5243;;478;;21;Human;79.18701171875;20.81298828125
12250;Lisa;;Tischler;Female;9317;7553;;478;479;1;Human;78.045654296875;21.954345703125
12251;Lisa;;Schreiber;Female;8165;7506;11970;478;;21;Human;79.13818359375;20.86181640625
12252;Erik;;Hanss;Male;8180;8614;;478;;21;Human;81.45751953125;18.54248046875
12253;Eva;;Maximilians;Female;5384;5784;;478;480;2;Human;78.863525390625;21.136474609375
12254;Olga;;Peters;Female;9151;8719;11882;478;;21;Human;80.2734375;19.7265625
12255;Marie;;Kunst;Female;9287;9334;11269;478;;21;Human;80.09033203125;19.90966796875
12256;Ben;;Fels;Male;4439;4258;;478;480;2;Human;84.3505859375;15.6494140625
12257;Johannes;;Fels;Male;4739;4411;;478;480;2;Human;84.2529296875;15.7470703125
12258;Albert;;Kunst;Male;5478;5573;12539;478;;21;Human;81.15234375;18.84765625
12259;Karl;;Lang;Male;8795;9219;;478;;21;Human;76.74560546875;23.25439453125
12260;Gra-ga-zar-kr;;Gra-go-zar-gas;Male;6699;6548;11527;478;;21;Half-Orc;74.13330078125;25.86669921875
12261;Ben;;Franzs;Male;5761;5702;;478;479;1;Human;82.04345703125;17.95654296875
12262;Uta;;Meier;Female;9049;8583;;478;479;1;Human;77.301025390625;22.698974609375
12263;Hildegard;;Michaels;Female;5202;4794;;478;;21;Human;85.4248046875;14.5751953125
12264;Ben;;Friedrichs;Male;9314;9015;;478;;21;Human;80.4443359375;19.5556640625
12265;Bärbel;;Olafs;Female;3810;3832;;478;479;1;Human;75.09765625;24.90234375
12266;Hans;;Schreiber;Male;5813;5168;;478;479;1;Human;83.19091796875;16.80908203125
12267;Bärbel;;Fischer;Female;6667;6581;;478;479;1;Human;83.660888671875;16.339111328125
12268;Lena;;Müller;Female;8824;9048;12058;478;;21;Human;80.474853515625;19.525146484375
12269;Stephen;;Kunst;Male;6876;6743;;478;479;1;Human;82.87353515625;17.12646484375
12270;Albert;;Schreiber;Male;7455;7297;;478;;21;Human;75.9033203125;24.0966796875
12271;Frieda;;Heinrichs;Female;4942;4736;12276;478;;21;Human;87.6220703125;12.3779296875
12272;Olaf;;Tobiass;Male;8571;9004;;478;481;3;Human;79.8828125;20.1171875
12273;Bärbel;;Müller;Female;6927;6618;12652;478;;21;Human;84.0576171875;15.9423828125
12274;Tobias;;Tischler;Male;6019;5808;;478;480;2;Human;81.4453125;18.5546875
12275;Michaela;;Reinhardts;Female;8591;8980;12781;478;;21;Human;81.62841796875;18.37158203125
12276;Tobias;;Schreiber;Male;8929;9178;12271;478;;21;Human;78.668212890625;21.331787109375
12277;Franz;;Franzs;Male;6350;5987;;478;;21;Human;82.3486328125;17.6513671875
12278;Bärbel;;Klein;Female;9572;8444;11738;478;;21;Human;79.2236328125;20.7763671875
12279;Frieda;;Johanns;Female;7344;8525;;478;479;1;Human;79.541015625;20.458984375
12280;Nina;;Fels;Female;5244;5397;12020;478;;21;Human;77.9296875;22.0703125
12281;Johannes;;Klauss;Male;9417;9006;11525;478;;21;Human;80.89599609375;19.10400390625
12282;Sonja;;Eriks;Female;7156;7133;11578;478;;21;Human;79.99267578125;20.00732421875
12283;Eva;;Fels;Female;9122;8381;12175;478;;21;Human;80.8563232421875;19.1436767578125
12284;Karl;;Adams;Male;5641;5600;12428;478;;21;Human;79.5166015625;20.4833984375
12285;Gra-gy-za-ar;;Rot;Male;4419;4650;11802;478;;21;Half-Orc;71.142578125;28.857421875
12286;Johannes;;Schütze;Male;4578;5075;10319;478;;21;Half-Orc;73.0224609375;26.9775390625
12287;Michael;;Günters;Male;5136;4754;12418;478;;21;Human;80.2978515625;19.7021484375
12288;Albert;;Stephens;Male;8636;8021;12207;478;;21;Human;76.96533203125;23.03466796875
12289;Maximilian;;Maximilians;Male;7843;8160;12467;478;;21;Human;79.91943359375;20.08056640625
12290;Reinhardt;;Fels;Male;9005;8626;;478;480;2;Human;77.20947265625;22.79052734375
12291;Friedrich;;Hermanns;Male;8030;7975;12123;478;;21;Human;85.87646484375;14.12353515625
12292;Franz;;Lang;Male;4773;4938;11098;478;;21;Human;89.453125;10.546875
12293;Sonja;;Fels;Female;7426;6706;;478;480;2;Human;84.50927734375;15.49072265625
12294;Olaf;;Olafs;Male;7364;7199;12228;478;;21;Human;78.69873046875;21.30126953125
12295;Karl;;Karls;Male;5751;5062;11470;478;;21;Human;82.72705078125;17.27294921875
12296;Klaus;;Bergmann;Male;4568;4518;12340;478;;21;Human;81.4453125;18.5546875
12297;Stephen;;Schröder;Male;7910;8466;12342;478;;21;Human;75.25634765625;24.74365234375
12298;Johann;;Meier;Male;3757;3621;;478;;21;Human;89.94140625;10.05859375
12299;Maximilian;;Meier;Male;5750;5655;11205;478;;21;Human;79.26025390625;20.73974609375
12300;Alberta;;Klauss;Female;7107;6819;;478;479;1;Human;80.9112548828125;19.0887451171875
12301;Sonja;;Fels;Female;5004;5149;;478;479;1;Human;85.009765625;14.990234375
12302;Franz;;Fischer;Male;8741;8279;12459;478;;21;Human;78.3203125;21.6796875
